Date,HomeTeam,AwayTeam,HG,AG,HxG,AxG,HP,AP,HTS,ATS,HSI,ASI,HSO,ASO,HBS,ABS,HFK,AFK,HC,AC,HOFF,AOFF,HTI,ATI,HGS,AGS,HF,AF,HRC,ARC,HYC,AYC,HTP,ATP,HPC,APC,HT,AT,HA,AA,HDA,ADA,HClC,AClC,HCrC,ACrC,HDC,ADC,Resultado
04.11.2023 12:45,Waalwijk,Feyenoord,1,2,0.46,3.89,24,76,5,27,1,12,2,11,2,4,6,6,2,10,1,2,10,20,10,0,6,5,1,0,0,2,228,697,152,621,19,14,41,149,13,113,,,,,,,-1
04.11.2023 10:30,Heracles,PSV,0,6,,,36,64,7,34,1,11,2,15,4,8,11,8,1,7,0,3,23,15,5,1,9,7,1,0,1,0,294,520,208,455,20,11,40,133,13,68,,,,,,,-6
02.11.2023 14:00,Ajax,FC Volendam,2,0,3.05,0.7,67,33,30,7,10,3,17,3,3,1,5,7,9,4,1,1,25,17,3,8,6,6,0,0,0,1,601,290,522,198,13,19,121,95,85,32,,,,,,,2
29.10.2023 08:30,FC Volendam,Excelsior,3,1,4.09,1.47,50,50,20,10,12,2,7,4,1,4,11,5,8,6,0,1,21,25,1,9,12,5,0,0,1,2,389,389,313,294,13,18,94,90,68,38,,,,,,,2
29.10.2023 08:30,PSV,Ajax,5,2,4.24,2.08,54,46,26,16,9,7,11,3,6,6,9,8,5,5,1,1,21,14,5,4,9,8,0,0,1,2,459,392,379,317,17,15,120,72,79,46,,,,,,,3
29.10.2023 06:15,Twente,Feyenoord,2,1,0.97,1.47,40,60,12,11,5,6,5,3,2,2,19,13,2,5,0,3,26,14,5,3,12,16,0,0,5,1,360,528,262,419,13,19,92,116,27,53,,,,,,,1
28.10.2023 14:00,Sittard,Utrecht,0,0,0.29,0.08,52,48,12,12,6,3,5,8,1,1,6,8,5,5,0,1,32,29,3,6,7,5,0,0,1,1,432,388,327,280,23,21,106,107,44,58,,,,,,,0
28.10.2023 13:00,Almere City,G.A. Eagles,0,0,0.27,0.29,51,49,12,9,1,3,7,3,4,3,8,22,6,5,3,0,24,30,3,1,19,7,0,0,1,0,379,377,268,250,11,18,117,88,49,56,,,,,,,0
28.10.2023 13:00,Sparta Rotterdam,Waalwijk,2,0,1.57,0.79,52,48,15,11,4,3,7,5,4,3,8,6,8,4,0,0,16,15,3,2,7,7,1,0,2,1,446,400,372,331,15,7,108,98,52,48,,,,,,,2
28.10.2023 11:45,Heerenveen,Heracles,3,0,1.67,0.61,48,52,18,9,9,3,8,4,1,2,7,14,10,4,0,0,16,32,3,6,11,9,0,0,2,2,414,445,317,357,15,17,93,107,31,43,,,,,,,3
