Date,HomeTeam,AwayTeam,HG,AG,HxG,AxG,HP,AP,HTS,ATS,HSI,ASI,HSO,ASO,HBS,ABS,HFK,AFK,HC,AC,HOFF,AOFF,HTI,ATI,HGS,AGS,HF,AF,HRC,ARC,HYC,AYC,HTP,ATP,HPC,APC,HT,AT,HA,AA,HDA,ADA,HClC,AClC,HCrC,ACrC,HDC,ADC,Resultado
03.11.2023 14:45,St. Truiden,Eupen,1,1,1.03,0.19,56,44,16,5,4,1,12,4,,,,,5,1,2,1,14,11,0,3,10,13,0,0,1,1,678,528,,,,,137,72,54,20,,,,,,,0
29.10.2023 13:15,Kortrijk,Genk,0,3,0.37,0.7,37,63,12,16,3,9,9,7,,,,,8,5,0,5,12,19,6,3,10,16,0,0,3,2,329,575,,,,,68,146,33,83,,,,,,,-3
29.10.2023 12:30,Gent,St. Lieja,3,1,1.97,2.37,55,45,19,12,10,7,9,5,,,,,4,4,1,1,10,18,6,7,16,15,0,0,2,2,475,394,,,,,118,115,68,37,,,,,,,2
29.10.2023 10:00,Westerlo,Royale Union SG,1,3,0.8,2.67,47,53,10,22,4,7,6,15,,,,,5,8,2,3,18,17,4,3,11,10,0,0,1,1,435,488,,,,,91,139,53,73,,,,,,,-2
29.10.2023 07:30,Club Brujas,Antwerp,2,1,0.8,0.55,42,58,11,8,5,2,6,6,,,,,3,3,4,4,21,13,1,3,11,9,0,0,4,1,408,554,,,,,105,81,43,33,,,,,,,1
28.10.2023 13:45,Anderlecht,Leuven,5,1,1.64,0.76,61,39,18,13,9,7,9,6,,,,,5,1,4,0,20,14,6,4,13,13,0,0,1,1,525,333,,,,,112,78,86,32,,,,,,,4
28.10.2023 11:15,Eupen,Charleroi,2,0,0.65,1.16,37,63,8,17,5,5,3,12,,,,,4,8,1,1,19,25,5,3,11,13,0,0,3,2,370,619,,,,,58,160,32,81,,,,,,,2
28.10.2023 09:00,KV Mechelen,Círculo Brujas,0,2,1.21,1.52,56,44,11,22,7,4,4,18,,,,,8,3,0,1,26,19,2,7,13,15,0,0,1,3,410,333,,,,,109,117,56,69,,,,,,,-2
27.10.2023 13:45,St. Truiden,RWDM,2,1,1.23,1.14,61,39,9,10,5,3,4,7,,,,,4,0,1,3,16,16,2,3,9,7,0,0,0,0,643,410,,,,,129,95,35,35,,,,,,,1
22.10.2023 12:15,Leuven,St. Truiden,4,0,1.96,0.87,34,66,11,18,4,3,7,15,,,,,3,7,3,1,18,20,3,0,9,12,0,0,1,3,298,583,,,,,75,130,33,65,,,,,,,4
22.10.2023 11:30,St. Lieja,Anderlecht,3,2,1.21,1.34,46,54,15,13,8,7,7,6,,,,,3,8,1,2,20,12,5,5,12,14,0,0,2,3,389,463,,,,,113,99,65,58,,,,,,,1
22.10.2023 09:00,Círculo Brujas,Gent,2,0,1.05,0.33,41,59,16,10,5,4,11,6,,,,,6,7,4,2,13,28,4,3,17,15,0,1,3,2,316,457,,,,,161,92,79,30,,,,,,,2
22.10.2023 06:30,Genk,KV Mechelen,4,0,1.38,1.42,47,53,19,10,9,3,10,7,,,,,4,3,0,2,18,16,3,5,6,10,0,0,1,2,486,540,,,,,109,112,53,68,,,,,,,4
21.10.2023 13:45,Charleroi,Antwerp,3,2,2.31,0.82,45,55,10,11,5,5,5,6,,,,,5,2,1,0,14,29,3,2,6,12,0,0,2,2,388,473,,,,,93,96,41,47,,,,,,,1
21.10.2023 11:15,RWDM,Westerlo,1,1,0.66,1.05,53,47,12,9,6,5,6,4,,,,,8,4,2,2,23,19,4,5,10,8,0,0,2,2,496,439,,,,,144,92,63,35,,,,,,,0
21.10.2023 09:00,Kortrijk,Club Brujas,1,0,0.42,1.61,26,74,6,18,2,4,4,14,,,,,1,9,0,6,8,25,4,1,14,9,0,0,4,2,231,640,,,,,59,125,22,49,,,,,,,1
20.10.2023 13:45,Royale Union SG,Eupen,4,1,2.81,1,56,44,21,6,11,1,10,5,,,,,3,1,2,2,16,15,0,7,14,14,0,1,0,3,584,458,,,,,128,73,61,18,,,,,,,3
08.10.2023 12:15,St. Truiden,Royale Union SG,0,4,0.94,2.31,69,31,9,12,1,7,8,5,,,,,3,5,5,4,15,9,3,1,3,15,0,0,1,4,726,317,,,,,142,84,35,37,,,,,,,-4
08.10.2023 11:30,Gent,Genk,1,1,1.21,1.98,59,41,18,20,9,6,9,14,,,,,4,9,1,2,14,19,5,8,9,14,0,0,1,3,493,335,,,,,100,104,56,52,,,,,,,0
