Date,HomeTeam,AwayTeam,HG,AG,HxG,AxG,HP,AP,HTS,ATS,HSI,ASI,HSO,ASO,HBS,ABS,HFK,AFK,HC,AC,HOFF,AOFF,HTI,ATI,HGS,AGS,HF,AF,HRC,ARC,HYC,AYC,HTP,ATP,HPC,APC,HT,AT,HA,AA,HDA,ADA,HClC,AClC,HCrC,ACrC,HDC,ADC,Resultado
10.11.2023 15:00,Montpellier,Niza,0,0,0.59,0.69,41,59,9,15,1,4,5,8,3,3,15,14,3,7,3,1,11,15,4,1,11,15,0,0,0,4,398,565,320,501,11,9,83,107,25,53,,,,,,,0
05.11.2023 14:45,Niza,Stade Rennais,2,0,0.28,0.27,46,54,15,11,3,4,10,2,2,5,11,5,2,1,0,0,12,18,4,1,7,12,1,1,0,2,463,536,407,465,20,17,88,109,39,55,,,,,,,2
05.11.2023 11:05,Mónaco,Brest,2,0,0.77,0.81,46,54,12,15,6,1,3,10,3,4,13,16,6,4,1,2,20,21,1,4,15,11,0,1,2,4,388,449,315,359,20,17,95,110,43,47,,,,,,,2
05.11.2023 09:00,Estrasburgo,Clermont,0,0,0.72,0.8,39,61,18,10,5,2,6,6,7,2,9,14,4,6,1,5,13,17,2,5,11,5,1,0,2,0,361,580,304,513,33,17,98,124,47,58,,,,,,,0
05.11.2023 09:00,Nantes,Reims,0,1,1.37,1.14,50,50,17,7,4,4,7,2,6,1,18,5,10,6,0,6,20,14,3,4,5,11,0,0,1,2,435,453,348,372,7,8,123,85,60,36,,,,,,,-1
05.11.2023 09:00,Toulouse,Le Havre,1,2,1.8,0.98,52,48,17,15,5,7,7,4,5,4,14,11,4,6,1,2,22,16,5,4,9,12,0,0,2,2,458,426,379,348,33,12,116,89,55,34,,,,,,,-1
05.11.2023 07:00,Lyon,Metz,1,1,2.1,0.66,67,33,15,11,4,5,3,4,8,2,14,18,4,9,2,0,14,17,4,3,16,14,0,0,1,1,645,309,561,241,25,23,130,93,61,26,,,,,,,0
04.11.2023 15:00,Marsella,Lille,0,0,0.68,0.28,46,54,8,10,3,1,5,1,0,8,14,13,2,8,3,2,20,11,1,3,10,12,0,0,2,3,424,508,364,444,16,13,96,91,50,40,,,,,,,0
04.11.2023 11:00,Lorient,Lens,0,0,0.44,0.68,43,57,7,14,2,7,2,4,3,3,16,16,1,5,4,1,14,20,7,2,10,14,0,0,3,3,395,519,312,441,27,18,83,114,29,55,,,,,,,0
03.11.2023 15:00,PSG,Montpellier,3,0,1.39,0.42,71,29,21,7,10,2,5,3,6,2,14,13,9,2,2,2,15,19,2,7,10,13,0,0,1,0,757,308,695,239,17,33,140,56,83,26,,,,,,,3
