Date,HomeTeam,AwayTeam,HG,AG,HxG,AxG,HP,AP,HTS,ATS,HSI,ASI,HSO,ASO,HBS,ABS,HFK,AFK,HC,AC,HOFF,AOFF,HTI,ATI,HGS,AGS,HF,AF,HRC,ARC,HYC,AYC,HTP,ATP,HPC,APC,HT,AT,HA,AA,HDA,ADA,HClC,AClC,HCrC,ACrC,HDC,ADC,Resultado
02.12.2023 12:30,Real Madrid,Granada,2,0,1.36,0,71,29,11,1,4,0,4,1,3,0,7,8,6,0,7,2,11,7,0,2,10,12,0,0,2,1,,,,,,,126,63,63,13,,,,,,,2
02.12.2023 10:15,Athletic Club,Rayo Vallecano,4,0,1.46,0.34,50,50,9,11,4,3,4,7,1,1,13,21,7,2,5,2,23,12,3,0,15,11,0,0,1,2,,,,,,,114,87,44,30,,,,,,,4
02.12.2023 08:00,Girona,Valencia,2,1,1.18,1.26,76,24,9,9,5,3,0,3,4,3,8,17,3,2,8,2,20,18,2,3,6,7,0,0,2,3,,,,,,,141,44,92,18,,,,,,,1
01.12.2023 15:00,Las Palmas,Getafe,2,0,1.36,0.4,71,29,11,12,6,4,1,6,4,2,10,15,4,4,4,2,15,19,4,4,11,9,0,1,0,5,,,,,,,104,98,27,34,,,,,,,2
29.11.2023 15:00,Mallorca,Cádiz,1,1,1.12,0.33,68,32,16,6,3,3,7,3,6,0,18,18,7,0,4,0,34,20,2,2,14,18,0,0,2,3,,,,,,,122,64,70,18,,,,,,,0
27.11.2023 15:00,Girona,Athletic Club,1,1,1.08,1.41,60,40,13,13,2,6,9,2,2,5,19,8,2,6,2,2,13,19,5,1,8,16,0,0,1,1,,,,,,,105,98,38,46,,,,,,,0
26.11.2023 15:00,Real Betis,Las Palmas,1,0,1.42,0.6,39,61,12,15,6,4,4,9,2,2,16,12,7,6,5,4,12,11,4,5,6,12,0,0,1,2,,,,,,,95,122,41,63,,,,,,,1
26.11.2023 12:30,Cádiz,Real Madrid,0,3,0.35,0.77,39,61,13,14,4,5,5,3,4,6,17,18,4,4,1,1,15,13,2,4,16,16,0,0,3,3,,,,,,,100,110,44,52,,,,,,,-3
26.11.2023 10:15,Real Sociedad,Sevilla,2,1,0.15,0.43,49,51,11,8,8,2,3,4,0,2,11,21,4,4,0,2,28,25,1,6,22,8,0,2,2,1,,,,,,,93,110,40,41,,,,,,,1
26.11.2023 08:00,Villarreal,Osasuna,3,1,2.76,1.08,45,55,10,15,3,7,5,5,2,3,17,12,2,4,3,3,21,18,6,0,9,14,0,0,0,0,,,,,,,85,141,30,66,,,,,,,2
25.11.2023 15:00,Atlético de Madrid,Mallorca,1,0,1.55,0.92,68,32,20,8,3,1,11,5,6,2,18,10,7,3,2,1,17,17,1,2,8,19,0,0,0,0,,,,,,,146,85,68,27,,,,,,,1
25.11.2023 12:30,Getafe,Almería,2,1,1.13,1.84,54,46,18,13,5,4,8,5,5,4,12,12,3,6,1,4,23,29,3,3,12,8,0,0,2,4,,,,,,,120,109,60,41,,,,,,,1
25.11.2023 10:15,Valencia,Celta de Vigo,0,0,0.3,0.72,55,45,8,13,0,1,6,3,2,9,5,10,5,7,0,1,16,16,1,0,13,7,0,0,3,2,,,,,,,143,93,42,49,,,,,,,0
25.11.2023 08:00,Rayo Vallecano,Barcelona,1,1,0.65,0.52,33,67,10,15,4,4,3,6,3,5,15,29,1,4,2,2,16,19,3,3,23,13,0,0,3,4,,,,,,,82,130,23,61,,,,,,,0
24.11.2023 15:00,Alavés,Granada,3,1,0.81,1.22,43,57,8,11,5,4,1,2,2,5,14,11,6,2,2,1,23,27,3,3,10,13,0,0,1,3,,,,,,,99,113,40,48,,,,,,,2
12.11.2023 15:00,Atlético de Madrid,Villarreal,3,1,3.52,0.86,50,50,25,11,10,7,10,3,5,1,8,17,6,3,7,1,15,12,6,7,8,8,0,0,0,2,,,,,,,141,82,87,21,,,,,,,2
12.11.2023 12:30,Sevilla,Real Betis,1,1,0.61,1.68,61,39,13,14,4,6,7,5,2,3,15,24,9,5,4,1,28,17,5,3,18,14,0,0,1,1,,,,,,,123,80,64,40,,,,,,,0
12.11.2023 10:15,Barcelona,Alavés,2,1,1.49,1.71,72,28,11,8,6,1,5,6,0,1,11,14,2,1,3,2,12,8,0,4,11,10,0,0,2,1,,,,,,,160,87,91,18,,,,,,,1
11.11.2023 15:00,Real Madrid,Valencia,5,1,1.99,2.11,56,44,16,10,7,4,6,3,3,3,26,12,4,4,4,0,11,18,3,2,7,26,0,0,1,3,,,,,,,102,82,44,41,,,,,,,4
11.11.2023 12:30,Granada,Getafe,1,1,1.9,2.59,58,42,12,10,6,6,4,3,2,1,13,19,3,5,5,3,25,23,5,5,14,9,0,0,4,2,,,,,,,113,101,23,47,,,,,,,0
11.11.2023 12:30,Osasuna,Las Palmas,1,1,1.02,0.44,45,55,11,6,3,1,5,3,3,2,14,22,8,3,1,3,22,15,0,2,25,10,0,0,1,1,,,,,,,153,83,65,16,,,,,,,0
11.11.2023 10:15,Almería,Real Sociedad,1,3,0.4,2.16,46,54,7,18,2,6,4,8,1,4,20,21,5,5,5,4,14,21,3,1,18,19,0,0,3,2,,,,,,,77,102,21,37,,,,,,,-2
11.11.2023 08:00,Rayo Vallecano,Girona,1,2,1.81,3.95,46,54,22,19,9,7,10,7,3,5,12,13,8,3,1,1,19,19,5,8,15,13,0,0,1,2,,,,,,,116,103,63,57,,,,,,,-1
10.11.2023 15:00,Athletic Club,Celta de Vigo,4,3,4.87,2.57,58,42,21,13,12,5,4,6,5,2,14,15,7,2,2,3,21,16,2,8,15,13,0,0,2,2,,,,,,,132,92,65,17,,,,,,,1
06.11.2023 15:00,Getafe,Cádiz,1,0,1.09,0.58,45,55,13,6,3,2,4,4,6,0,17,18,6,3,1,5,29,24,2,2,18,12,1,0,7,1,,,,,,,121,101,39,37,,,,,,,1
05.11.2023 15:00,Real Madrid,Rayo Vallecano,0,0,2.33,0.17,63,37,22,4,5,0,12,1,5,3,17,14,11,1,2,2,26,17,0,5,12,15,0,0,3,5,,,,,,,132,68,84,16,,,,,,,0
05.11.2023 12:30,Villarreal,Athletic Club,2,3,2.41,2,58,42,17,17,6,7,7,6,4,4,24,14,9,3,5,5,19,16,4,4,11,18,0,0,4,4,,,,,,,106,103,47,41,,,,,,,-1
05.11.2023 10:15,Valencia,Granada,1,0,1.48,0.21,51,49,11,6,2,1,6,2,3,3,10,12,0,4,1,2,23,25,1,1,20,15,0,0,3,5,,,,,,,113,94,52,79,,,,,,,1
05.11.2023 08:00,Alavés,Almería,1,0,2.55,0.66,56,44,23,9,3,3,14,5,6,1,12,15,12,6,1,1,35,25,3,2,13,14,0,0,2,3,,,,,,,78,79,81,30,,,,,,,1
04.11.2023 15:00,Real Sociedad,Barcelona,0,1,0.7,0.88,51,49,13,12,6,4,5,4,2,4,10,17,8,3,2,1,19,18,3,6,16,8,0,0,3,3,,,,,,,105,76,68,39,,,,,,,-1
04.11.2023 12:30,Celta de Vigo,Sevilla,1,1,2.15,0.93,39,61,15,13,3,5,8,5,4,3,11,13,4,6,1,1,21,33,4,2,14,10,1,0,2,5,,,,,,,90,140,37,63,,,,,,,0
04.11.2023 10:15,Real Betis,Mallorca,2,0,2.03,0.55,57,43,22,8,3,1,13,6,6,1,17,15,6,1,2,2,17,21,1,1,13,16,0,1,1,4,,,,,,,90,77,46,22,,,,,,,2
04.11.2023 08:00,Osasuna,Girona,2,4,1.14,2.78,50,50,15,11,3,4,7,6,5,1,17,14,2,7,0,5,18,10,0,1,14,10,0,0,5,3,,,,,,,126,85,56,43,,,,,,,-2
03.11.2023 15:00,Las Palmas,Atlético de Madrid,2,1,0.44,1.2,53,47,9,13,3,5,3,3,3,5,12,13,3,4,1,3,16,26,4,1,12,9,0,0,0,3,,,,,,,129,108,39,28,,,,,,,1
30.10.2023 15:00,Granada,Villarreal,2,3,2.08,1.32,45,55,18,6,8,5,9,0,1,1,16,12,4,1,0,4,17,18,2,6,14,15,0,0,0,4,,,,,,,93,91,55,30,,,,,,,-1
29.10.2023 15:00,Atlético de Madrid,Alavés,2,1,1.55,0.39,64,36,11,8,7,1,3,4,1,3,10,13,4,4,5,1,14,14,0,5,10,11,0,0,3,2,,,,,,,113,102,47,47,,,,,,,1
29.10.2023 12:30,Athletic Club,Valencia,2,2,1.77,1.56,57,43,12,11,7,5,4,3,1,3,12,15,10,4,3,2,32,25,3,5,11,10,0,0,3,1,,,,,,,120,100,57,42,,,,,,,0
29.10.2023 10:15,Rayo Vallecano,Real Sociedad,2,2,0.93,1.84,55,45,16,15,7,3,5,8,4,4,19,18,4,5,2,3,31,27,1,5,17,16,0,0,3,2,,,,,,,107,79,46,47,,,,,,,0
29.10.2023 08:00,Real Betis,Osasuna,2,1,1,0.39,50,50,9,7,2,1,7,5,0,1,25,11,6,3,1,1,29,16,0,0,10,25,0,0,3,4,,,,,,,119,103,54,35,,,,,,,1
28.10.2023 14:00,Cádiz,Sevilla,2,2,0.43,0.04,35,65,10,20,5,10,3,7,2,3,21,18,2,4,3,4,10,30,8,3,17,14,0,0,6,4,,,,,,,73,130,35,73,,,,,,,0
28.10.2023 11:30,Mallorca,Getafe,0,0,0.78,0.25,59,41,15,8,4,0,7,3,4,5,25,15,8,3,7,1,27,21,0,4,10,25,0,0,0,1,,,,,,,98,106,71,30,,,,,,,0
28.10.2023 09:15,Barcelona,Real Madrid,1,2,1.02,1.15,52,48,15,13,3,4,7,4,5,5,15,16,6,3,1,0,22,11,2,2,15,15,0,0,2,1,,,,,,,99,110,36,55,,,,,,,-1
28.10.2023 07:00,Almería,Las Palmas,1,2,0.24,0.74,40,60,10,10,4,3,3,5,3,2,20,21,3,2,6,1,28,22,1,3,13,19,0,0,3,1,,,,,,,110,111,39,38,,,,,,,-1
27.10.2023 14:00,Girona,Celta de Vigo,1,0,0.61,0.17,65,35,12,4,2,2,7,0,3,2,11,15,10,1,0,0,22,16,2,1,15,12,0,0,3,2,,,,,,,115,77,50,48,,,,,,,1
23.10.2023 14:00,Valencia,Cádiz,2,0,1.5,0.42,62,38,12,5,4,4,5,1,3,0,16,18,4,6,4,2,17,16,4,2,16,16,0,1,0,3,,,,,,,108,92,52,38,,,,,,,2
22.10.2023 14:00,Barcelona,Athletic Club,1,0,1.49,0.52,62,38,12,10,7,3,4,5,1,2,21,15,4,7,4,4,19,17,3,6,11,18,0,0,3,3,,,,,,,99,91,40,41,,,,,,,1
22.10.2023 11:30,Villarreal,Alavés,1,1,1.53,1.87,69,31,12,16,3,7,4,5,5,4,11,16,9,3,2,1,24,18,6,2,15,10,0,0,4,3,,,,,,,119,82,65,37,,,,,,,0
22.10.2023 09:15,Girona,Almería,5,2,1.67,0.86,67,33,19,9,8,5,6,3,5,1,17,15,9,6,3,1,11,14,3,3,11,14,0,0,1,2,,,,,,,122,69,59,28,,,,,,,3
22.10.2023 07:00,Las Palmas,Rayo Vallecano,0,1,1.41,1.38,61,39,12,12,6,4,4,7,2,1,10,15,10,5,2,2,9,18,3,6,13,11,0,1,4,3,,,,,,,126,91,64,32,,,,,,,-1
