Date,HomeTeam,AwayTeam,HG,AG,HxG,AxG,HP,AP,HTS,ATS,HSI,ASI,HSO,ASO,HBS,ABS,HFK,AFK,HC,AC,HOFF,AOFF,HTI,ATI,HGS,AGS,HF,AF,HRC,ARC,HYC,AYC,HTP,ATP,HPC,APC,HT,AT,HA,AA,HDA,ADA,HClC,AClC,HCrC,ACrC,HDC,ADC,Resultado
10.11.2023 15:15,Estoril,Casa Pia,4,0,1.8,0.51,52,48,18,12,6,3,5,6,7,3,18,16,4,7,1,1,17,31,3,2,15,16,0,0,3,4,,,,,,,79,95,41,58,,,,,,,4
06.11.2023 15:15,Farense,Arouca,2,0,2.06,1.39,40,60,7,17,2,5,2,5,3,7,13,17,6,6,1,1,27,43,5,0,16,14,0,0,1,1,,,,,,,87,121,40,73,,,,,,,2
05.11.2023 15:30,Sporting CP,Estrela,3,2,2.22,1.76,65,35,25,5,8,4,11,1,6,0,6,8,6,1,1,1,33,13,2,5,8,5,0,0,1,1,,,,,,,160,50,61,14,,,,,,,1
05.11.2023 13:00,Rio Ave,Boavista,2,0,1.21,0.55,40,60,9,10,3,2,4,5,2,3,21,18,3,3,1,6,22,36,2,1,17,15,0,0,3,2,,,,,,,107,90,37,41,,,,,,,2
05.11.2023 10:30,Casa Pia,Vizela,0,1,0.57,1.35,54,46,11,16,2,4,3,6,6,6,16,11,6,6,0,4,21,17,3,2,16,17,0,0,3,3,,,,,,,97,103,51,43,,,,,,,-1
05.11.2023 10:30,Moreirense,V. Guimaraes,1,0,0.67,0.59,47,53,12,10,3,2,3,3,6,5,12,15,4,12,5,1,21,26,2,2,10,11,0,0,1,2,,,,,,,71,110,40,63,,,,,,,1
04.11.2023 15:30,SC Braga,Portimonense,6,1,1.99,0.42,62,38,19,8,10,3,7,4,2,1,9,11,5,5,2,1,21,24,3,4,10,10,0,0,1,2,,,,,,,112,92,72,43,,,,,,,5
04.11.2023 13:00,Famalicao,Gil Vicente,3,1,0.5,0.97,44,56,12,9,5,4,5,3,2,2,10,13,7,2,3,0,26,25,3,2,11,10,0,0,3,3,,,,,,,101,100,40,30,,,,,,,2
04.11.2023 10:30,Chaves,Benfica,0,2,0.08,2.01,38,62,8,14,0,5,6,4,2,5,14,14,3,8,2,2,15,28,3,0,13,11,0,0,5,2,,,,,,,72,89,18,45,,,,,,,-2
03.11.2023 15:15,Oporto,Estoril,0,1,2.36,0.44,64,36,16,7,4,3,7,1,5,3,17,21,9,6,6,2,27,15,2,4,16,16,0,0,5,7,,,,,,,128,62,93,25,,,,,,,-1
